txn_id,sender_account_id,receiver_account_id,amount_inr,timestamp,mode
TXN-01782,A-0466,A-0090,341609.52,2025-12-03 22:19:48,Cash Deposit
TXN-01783,A-0103,A-0017,126906.43,2025-03-23 17:53:57,IMPS
TXN-01784,A-0332,A-0027,391753.43,2026-12-10 07:43:10,Cash Deposit
TXN-01785,A-0430,A-0138,367242.22,2025-03-31 05:16:53,UPI
TXN-01786,A-0205,A-0338,391023.11,2024-01-10 23:35:49,NEFT
TXN-01787,A-0002,A-0328,121960.5,2026-07-20 17:44:59,Cash Deposit
TXN-01788,A-0383,A-0341,380346.65,2026-02-20 17:35:05,RTGS
TXN-01789,A-0183,A-0298,452454.59,2026-11-28 16:05:03,UPI
TXN-01790,A-0373,A-0376,420322.18,2025-10-11 17:01:56,NEFT
TXN-01791,A-0120,A-0171,106329.98,2025-03-31 18:15:37,RTGS
TXN-01792,A-0495,A-0020,267315.98,2025-01-12 08:58:48,RTGS
TXN-01793,A-0469,A-0492,163597.69,2025-08-19 02:02:22,RTGS
TXN-01794,A-0375,A-0149,381149.92,2026-07-28 13:49:43,RTGS
TXN-01795,A-0087,A-0238,77117.81,2026-12-10 04:21:42,UPI
TXN-01796,A-0237,A-0311,140291.94,2026-03-31 05:38:02,UPI
TXN-01797,A-0451,A-0295,80368.16,2025-12-24 05:45:45,NEFT
TXN-01798,A-0387,A-0233,58362.96,2025-11-02 15:32:07,Cash Deposit
TXN-01799,A-0367,A-0126,27656.38,2026-07-03 05:30:21,Cash Deposit
TXN-01800,A-0436,A-0373,56613.59,2024-02-16 02:19:01,IMPS
TXN-01801,A-0327,A-0170,227608.82,2025-11-12 14:15:08,IMPS
TXN-01802,A-0246,A-0127,22046.32,2026-01-24 04:04:24,Cash Deposit
TXN-01803,A-0233,A-0367,130580.7,2025-09-13 10:49:00,RTGS
TXN-01804,A-0405,A-0311,493883.38,2026-11-06 20:31:19,Cash Deposit
TXN-01805,A-0486,A-0064,314128.69,2026-03-27 17:46:29,RTGS
TXN-01806,A-0459,A-0432,117903.56,2026-11-21 01:54:16,NEFT
TXN-01807,A-0147,A-0385,337417.93,2024-10-04 07:58:39,UPI
TXN-01808,A-0471,A-0005,151670.63,2025-03-15 08:10:06,RTGS
TXN-01809,A-0246,A-0413,353575.56,2024-09-03 11:39:22,UPI
TXN-01810,A-0415,A-0101,388759.97,2025-02-01 01:59:39,NEFT
TXN-01811,A-0261,A-0483,375875.38,2024-01-21 06:55:52,IMPS
TXN-01812,A-0106,A-0054,367960.57,2025-05-25 16:03:25,UPI
TXN-01813,A-0078,A-0478,397477.41,2026-01-26 01:02:59,IMPS
TXN-01814,A-0283,A-0461,429149.3,2026-11-20 22:49:35,RTGS
TXN-01815,A-0056,A-0395,282793.24,2026-10-18 13:17:18,RTGS
TXN-01816,A-0237,A-0117,321250.85,2024-10-09 06:27:34,NEFT
TXN-01817,A-0448,A-0427,19977.52,2026-09-12 19:07:16,RTGS
TXN-01818,A-0074,A-0465,441332.24,2026-12-04 08:33:59,RTGS
TXN-01819,A-0433,A-0277,437174.71,2026-03-22 07:40:12,UPI
TXN-01820,A-0323,A-0020,16098.59,2026-05-09 06:29:58,Cash Deposit
TXN-01821,A-0426,A-0236,453944.98,2026-04-29 07:09:18,NEFT
TXN-01822,A-0278,A-0033,34166.96,2026-03-04 21:04:24,RTGS
TXN-01823,A-0387,A-0132,20013.61,2026-03-15 17:27:52,Cash Deposit
TXN-01824,A-0358,A-0314,136646.58,2026-04-13 09:20:06,IMPS
TXN-01825,A-0301,A-0033,175855.23,2024-09-02 19:52:07,UPI
TXN-01826,A-0055,A-0176,220455.54,2025-06-22 06:03:40,NEFT
TXN-01827,A-0166,A-0172,7859.12,2026-07-29 08:19:17,UPI
TXN-01828,A-0259,A-0383,247417.25,2024-04-05 19:07:48,IMPS
TXN-01829,A-0258,A-0155,8741.85,2024-12-25 08:09:53,NEFT
TXN-01830,A-0329,A-0375,242655.02,2026-08-31 06:32:33,IMPS
TXN-01831,A-0082,A-0059,243832.88,2025-12-05 06:07:04,NEFT
TXN-01832,A-0124,A-0036,111192.34,2024-09-03 09:41:58,UPI
TXN-01833,A-0373,A-0198,271298.81,2026-02-24 08:30:52,Cash Deposit
TXN-01834,A-0237,A-0225,219866.08,2026-01-18 21:13:00,Cash Deposit
TXN-01835,A-0226,A-0239,286130.02,2024-08-12 23:47:34,IMPS
TXN-01836,A-0209,A-0014,351376.45,2025-12-22 06:52:12,IMPS
TXN-01837,A-0488,A-0202,453250.49,2025-11-09 23:14:38,IMPS
TXN-01838,A-0460,A-0389,190802.18,2024-05-04 22:20:46,RTGS
TXN-01839,A-0119,A-0133,390755.93,2026-12-29 15:53:52,RTGS
TXN-01840,A-0259,A-0251,347670.09,2024-07-11 15:33:00,Cash Deposit
TXN-01841,A-0404,A-0082,47133.56,2024-09-14 20:34:04,Cash Deposit
TXN-01842,A-0246,A-0385,384378.78,2025-01-30 14:11:04,IMPS
TXN-01843,A-0124,A-0388,455021.94,2024-01-05 19:47:46,UPI
TXN-01844,A-0401,A-0007,241325.85,2024-02-17 01:09:48,Cash Deposit
TXN-01845,A-0277,A-0122,415968.59,2024-08-27 18:52:29,NEFT
TXN-01846,A-0376,A-0210,319864.74,2025-02-20 17:21:08,UPI
TXN-01847,A-0301,A-0277,104284.33,2026-09-19 01:44:07,NEFT
TXN-01848,A-0096,A-0163,44684.15,2024-04-25 18:45:29,NEFT
TXN-01849,A-0119,A-0320,237632.85,2024-11-03 05:51:29,IMPS
TXN-01850,A-0333,A-0150,330075.73,2026-01-26 09:39:05,IMPS
TXN-01851,A-0372,A-0496,456135.06,2025-08-03 10:18:39,NEFT
TXN-01852,A-0228,A-0266,418287.19,2026-10-09 21:50:04,IMPS
TXN-01853,A-0145,A-0409,461133.09,2026-06-15 16:44:15,UPI
TXN-01854,A-0234,A-0160,462741.35,2024-02-18 14:51:22,RTGS
TXN-01855,A-0199,A-0231,433718.35,2025-06-18 04:34:31,Cash Deposit
TXN-01856,A-0062,A-0112,304833.77,2026-08-25 15:37:19,RTGS
TXN-01857,A-0445,A-0085,188229.86,2025-01-26 16:28:48,RTGS
TXN-01858,A-0068,A-0163,272530.34,2025-02-22 01:04:55,RTGS
TXN-01859,A-0441,A-0395,15026.21,2026-10-08 20:31:28,UPI
TXN-01860,A-0091,A-0257,473257.12,2024-06-06 06:24:52,NEFT
TXN-01861,A-0460,A-0208,399111.87,2025-03-20 11:30:27,RTGS
TXN-01862,A-0058,A-0188,37944.46,2026-06-08 17:24:45,NEFT
TXN-01863,A-0492,A-0463,85649.64,2026-03-07 06:14:20,IMPS
TXN-01864,A-0388,A-0429,100288.94,2024-07-28 22:07:50,IMPS
TXN-01865,A-0215,A-0067,145659.12,2026-11-05 10:29:26,Cash Deposit
TXN-01866,A-0345,A-0094,127443.6,2025-01-11 18:12:22,UPI
TXN-01867,A-0444,A-0086,29655.9,2025-12-27 04:49:46,IMPS
TXN-01868,A-0126,A-0096,490138.5,2024-04-05 20:28:49,RTGS
TXN-01869,A-0081,A-0257,146169.3,2024-08-29 05:35:17,RTGS
TXN-01870,A-0204,A-0338,455891.57,2026-05-07 15:41:37,Cash Deposit
TXN-01871,A-0263,A-0106,485775.45,2024-02-23 07:01:03,Cash Deposit
TXN-01872,A-0087,A-0306,307708.5,2025-06-29 01:49:40,NEFT
TXN-01873,A-0449,A-0244,106953.02,2025-12-18 02:55:34,Cash Deposit
TXN-01874,A-0454,A-0456,265458.07,2026-12-31 09:23:19,IMPS
TXN-01875,A-0378,A-0335,368272.17,2024-07-27 21:40:48,Cash Deposit
TXN-01876,A-0289,A-0315,145639.35,2024-07-23 20:15:56,IMPS
TXN-01877,A-0035,A-0320,254621.45,2024-11-10 00:06:15,IMPS
TXN-01878,A-0319,A-0384,125244.25,2026-05-23 12:45:11,RTGS
TXN-01879,A-0173,A-0047,186918.4,2025-06-21 01:25:39,Cash Deposit
TXN-01880,A-0277,A-0149,403342.35,2025-12-11 23:04:36,RTGS
TXN-01881,A-0434,A-0110,467915.94,2025-05-31 01:59:04,UPI
TXN-01882,A-0025,A-0428,432347.74,2026-08-03 13:14:14,RTGS
TXN-01883,A-0232,A-0363,70026.08,2026-08-28 05:59:33,IMPS
TXN-01884,A-0242,A-0403,64815.67,2025-10-19 01:43:21,NEFT
TXN-01885,A-0173,A-0316,331213.6,2025-05-23 04:17:00,NEFT
TXN-01886,A-0491,A-0244,134904.58,2024-12-11 13:34:26,IMPS
TXN-01887,A-0347,A-0399,312785.62,2026-01-19 11:27:47,NEFT
TXN-01888,A-0349,A-0007,158940.39,2026-07-16 20:59:32,NEFT
TXN-01889,A-0170,A-0129,483402.82,2026-05-26 17:05:27,NEFT
TXN-01890,A-0122,A-0317,333650.39,2026-02-07 16:04:58,RTGS
TXN-01891,A-0098,A-0289,160010.86,2024-01-23 16:09:30,UPI
TXN-01892,A-0209,A-0104,213393.24,2024-01-10 14:35:15,Cash Deposit
TXN-01893,A-0387,A-0248,304637.14,2025-09-04 00:28:26,RTGS
TXN-01894,A-0429,A-0439,104708.13,2024-03-19 16:42:40,NEFT
TXN-01895,A-0087,A-0317,195389.72,2024-08-16 18:11:14,RTGS
TXN-01896,A-0008,A-0112,143212.26,2026-03-30 02:30:33,IMPS
TXN-01897,A-0156,A-0129,297749.7,2024-02-21 06:38:15,RTGS
TXN-01898,A-0186,A-0196,332814.65,2025-11-12 00:42:13,IMPS
TXN-01899,A-0383,A-0268,150725.83,2025-07-29 20:24:13,IMPS
TXN-01900,A-0293,A-0092,112348.48,2024-09-16 19:34:43,IMPS
TXN-01901,A-0366,A-0206,67847.27,2024-03-10 04:52:12,RTGS
TXN-01902,A-0120,A-0500,41462.95,2025-12-31 02:19:53,Cash Deposit
TXN-01903,A-0396,A-0154,203363.34,2026-11-12 23:06:36,Cash Deposit
TXN-01904,A-0319,A-0125,269673.18,2024-04-04 12:44:50,Cash Deposit
TXN-01905,A-0494,A-0018,330726.7,2026-08-29 00:13:02,IMPS
TXN-01906,A-0118,A-0173,187603.09,2024-08-02 17:43:43,NEFT
TXN-01907,A-0042,A-0225,464670.97,2024-11-24 15:22:04,UPI
TXN-01908,A-0451,A-0496,336833.56,2024-03-09 19:42:05,IMPS
TXN-01909,A-0168,A-0204,38663.47,2025-02-15 23:29:02,IMPS
TXN-01910,A-0229,A-0350,383342.85,2026-03-24 03:47:09,Cash Deposit
TXN-01911,A-0172,A-0026,355876.85,2026-12-16 19:29:39,RTGS
TXN-01912,A-0250,A-0185,407261.69,2025-11-17 18:24:34,NEFT
TXN-01913,A-0455,A-0243,466600.95,2026-09-03 19:37:11,UPI
TXN-01914,A-0219,A-0365,317653.7,2026-05-08 18:44:57,RTGS
TXN-01915,A-0208,A-0169,287396.97,2024-06-08 03:49:07,RTGS
TXN-01916,A-0284,A-0229,151721.35,2025-08-08 23:26:41,Cash Deposit
TXN-01917,A-0100,A-0406,237620.18,2025-01-05 03:02:24,Cash Deposit
TXN-01918,A-0261,A-0392,159364.5,2025-10-23 10:40:53,IMPS
TXN-01919,A-0459,A-0245,198714.48,2026-08-04 00:51:00,RTGS
TXN-01920,A-0395,A-0327,276281.6,2025-12-01 12:21:11,RTGS
TXN-01921,A-0343,A-0098,395777.52,2025-10-01 19:40:17,Cash Deposit
TXN-01922,A-0146,A-0386,426843.65,2025-04-19 06:04:00,IMPS
TXN-01923,A-0158,A-0043,213180.91,2024-05-25 11:42:52,NEFT
TXN-01924,A-0243,A-0233,465232.49,2024-04-14 03:04:28,IMPS
TXN-01925,A-0419,A-0484,195176.24,2026-02-23 05:53:34,RTGS
TXN-01926,A-0290,A-0276,28890.39,2024-06-15 19:39:16,IMPS
TXN-01927,A-0065,A-0231,23021.21,2024-11-02 00:57:55,IMPS
TXN-01928,A-0131,A-0204,211472.98,2025-05-02 03:42:41,IMPS
TXN-01929,A-0478,A-0366,200162.73,2026-04-17 01:25:21,Cash Deposit
TXN-01930,A-0325,A-0159,119757.63,2025-02-15 05:50:57,IMPS
TXN-01931,A-0169,A-0356,260596.73,2025-03-07 18:45:33,NEFT
TXN-01932,A-0117,A-0335,290931.34,2024-07-01 09:35:27,NEFT
TXN-01933,A-0184,A-0436,162685.36,2025-08-07 18:36:46,RTGS
TXN-01934,A-0352,A-0085,87341.9,2026-10-24 22:56:38,UPI
TXN-01935,A-0482,A-0480,217668.67,2026-03-17 15:38:33,NEFT
TXN-01936,A-0133,A-0256,17964.85,2026-07-07 03:11:30,UPI
TXN-01937,A-0011,A-0078,20105.52,2024-06-17 00:00:15,NEFT
TXN-01938,A-0459,A-0086,204969.7,2026-05-06 14:32:02,UPI
TXN-01939,A-0239,A-0288,358905.61,2024-01-27 18:30:01,Cash Deposit
TXN-01940,A-0408,A-0132,459500.61,2025-09-23 22:45:12,RTGS
TXN-01941,A-0458,A-0036,476719.3,2026-03-12 05:13:47,Cash Deposit
TXN-01942,A-0399,A-0212,74285.25,2025-12-08 00:07:41,RTGS
TXN-01943,A-0391,A-0152,31683.08,2024-11-27 12:54:21,UPI
TXN-01944,A-0079,A-0069,478338.87,2024-08-26 13:09:49,IMPS
TXN-01945,A-0104,A-0234,490106.96,2025-11-02 21:19:01,NEFT
TXN-01946,A-0500,A-0247,232266.47,2024-05-29 21:33:59,Cash Deposit
TXN-01947,A-0382,A-0202,84026.5,2024-08-26 13:41:18,NEFT
TXN-01948,A-0311,A-0386,265495.0,2025-01-23 07:44:26,UPI
TXN-01949,A-0420,A-0343,441413.12,2024-04-09 17:16:21,UPI
TXN-01950,A-0060,A-0225,154599.8,2026-08-02 10:41:33,UPI
TXN-01951,A-0277,A-0114,455130.06,2025-08-29 20:21:25,IMPS
TXN-01952,A-0295,A-0060,5260.36,2026-09-25 11:46:33,RTGS
TXN-01953,A-0389,A-0439,464360.34,2025-02-18 03:27:53,NEFT
TXN-01954,A-0114,A-0060,136718.81,2025-10-15 08:14:16,Cash Deposit
TXN-01955,A-0194,A-0089,143716.29,2024-07-30 17:50:28,UPI
TXN-01956,A-0430,A-0386,174543.87,2025-03-29 16:28:34,IMPS
TXN-01957,A-0055,A-0195,366546.91,2025-07-27 20:25:48,Cash Deposit
TXN-01958,A-0356,A-0197,280075.34,2026-12-17 21:01:59,NEFT
TXN-01959,A-0313,A-0368,476668.94,2026-07-18 07:00:54,NEFT
TXN-01960,A-0228,A-0271,80101.51,2026-03-16 01:10:12,RTGS
TXN-01961,A-0149,A-0357,443611.9,2026-04-26 07:50:39,IMPS
TXN-01962,A-0472,A-0183,71011.9,2024-02-04 02:28:36,RTGS
TXN-01963,A-0344,A-0411,462241.9,2024-06-14 09:33:32,RTGS
TXN-01964,A-0367,A-0302,161128.07,2025-12-13 04:42:12,IMPS
TXN-01965,A-0296,A-0188,42449.39,2025-04-29 00:16:29,RTGS
TXN-01966,A-0199,A-0187,365327.25,2025-07-10 20:43:35,UPI
TXN-01967,A-0173,A-0406,180733.71,2025-08-16 09:19:39,RTGS
TXN-01968,A-0291,A-0052,74333.46,2025-06-16 11:23:51,UPI
TXN-01969,A-0003,A-0071,380717.64,2024-03-17 23:17:52,RTGS
TXN-01970,A-0280,A-0342,315975.02,2026-09-02 00:03:35,UPI
TXN-01971,A-0127,A-0429,423905.31,2026-05-29 00:48:26,NEFT
TXN-01972,A-0035,A-0073,17428.54,2024-07-22 00:13:26,Cash Deposit
TXN-01973,A-0278,A-0249,72562.36,2026-08-23 12:52:36,UPI
TXN-01974,A-0460,A-0031,275839.95,2026-12-13 10:21:18,IMPS
TXN-01975,A-0154,A-0090,353950.5,2025-12-11 12:03:24,RTGS
TXN-01976,A-0197,A-0417,83115.15,2024-10-18 06:39:21,UPI
TXN-01977,A-0488,A-0383,141964.17,2025-10-21 09:41:41,UPI
TXN-01978,A-0236,A-0046,481729.49,2024-02-06 12:38:27,Cash Deposit
TXN-01979,A-0255,A-0110,108644.28,2024-10-21 22:34:31,Cash Deposit
TXN-01980,A-0387,A-0294,494690.74,2024-03-08 16:57:10,Cash Deposit
TXN-01981,A-0129,A-0348,246489.96,2026-11-23 23:31:28,NEFT
TXN-01982,A-0172,A-0389,473520.84,2026-12-10 06:50:29,RTGS
TXN-01983,A-0342,A-0454,231328.1,2025-11-14 03:00:29,IMPS
TXN-01984,A-0326,A-0072,232590.25,2024-04-21 11:04:27,UPI
TXN-01985,A-0021,A-0157,348992.01,2026-12-03 07:06:49,Cash Deposit
TXN-01986,A-0201,A-0067,438891.47,2026-08-04 09:03:12,IMPS
TXN-01987,A-0176,A-0110,421374.72,2024-11-18 16:44:59,IMPS
TXN-01988,A-0111,A-0286,348529.38,2025-04-24 05:40:45,Cash Deposit
TXN-01989,A-0391,A-0409,168981.78,2024-11-26 04:38:31,Cash Deposit
TXN-01990,A-0447,A-0402,264982.21,2025-03-02 11:04:16,Cash Deposit
TXN-01991,A-0121,A-0462,428491.65,2024-10-07 08:26:34,UPI
TXN-01992,A-0134,A-0459,212307.36,2026-04-21 09:20:34,IMPS
TXN-01993,A-0475,A-0399,265349.98,2024-03-02 09:03:52,RTGS
TXN-01994,A-0168,A-0379,270946.75,2025-08-27 03:05:52,NEFT
TXN-01995,A-0032,A-0109,422467.9,2026-10-10 03:49:38,UPI
TXN-01996,A-0355,A-0477,377930.73,2024-02-10 10:03:28,NEFT
TXN-01997,A-0112,A-0019,292163.9,2026-01-14 01:34:25,UPI
TXN-01998,A-0419,A-0298,20992.17,2025-05-09 09:15:14,RTGS
TXN-01999,A-0430,A-0210,364666.53,2024-02-10 01:59:48,Cash Deposit
TXN-02000,A-0450,A-0490,146218.91,2026-04-07 18:20:37,RTGS
TXN-02001,A-0201,A-0192,335495.94,2025-11-01 18:59:03,NEFT
TXN-02002,A-0084,A-0180,220202.44,2025-01-14 16:54:28,RTGS
TXN-02003,A-0181,A-0240,346715.42,2025-11-18 13:20:00,IMPS
TXN-02004,A-0160,A-0497,88115.62,2024-10-16 21:09:54,Cash Deposit
TXN-02005,A-0175,A-0012,105488.63,2024-06-26 21:57:16,IMPS
TXN-02006,A-0067,A-0363,156411.6,2026-04-15 16:03:52,IMPS
TXN-02007,A-0071,A-0440,45541.51,2025-01-18 06:18:06,Cash Deposit
TXN-02008,A-0030,A-0314,95853.77,2025-12-28 06:21:36,UPI
TXN-02009,A-0500,A-0141,344680.15,2026-07-10 02:45:24,NEFT
TXN-02010,A-0383,A-0012,228542.45,2025-03-31 11:34:56,Cash Deposit
TXN-02011,A-0231,A-0319,88820.16,2025-03-27 04:22:35,UPI
TXN-02012,A-0149,A-0302,191934.57,2025-05-17 18:50:08,NEFT
TXN-02013,A-0193,A-0076,459977.63,2025-04-14 02:28:31,IMPS
TXN-02014,A-0328,A-0180,365797.08,2025-02-21 07:56:25,NEFT
TXN-02015,A-0324,A-0153,325264.26,2026-09-16 17:02:12,NEFT
TXN-02016,A-0032,A-0448,488252.55,2026-06-08 11:39:39,IMPS
TXN-02017,A-0261,A-0074,495640.84,2026-07-18 15:41:45,IMPS
TXN-02018,A-0473,A-0416,293595.92,2026-03-06 22:38:49,UPI
TXN-02019,A-0177,A-0347,317864.77,2026-09-29 07:58:36,NEFT
TXN-02020,A-0365,A-0252,499732.91,2026-11-10 11:40:34,UPI
TXN-02021,A-0471,A-0138,432146.63,2025-09-30 23:12:44,RTGS
TXN-02022,A-0269,A-0438,266299.5,2025-02-12 14:51:48,Cash Deposit
TXN-02023,A-0059,A-0320,156965.1,2024-02-13 16:44:51,IMPS
TXN-02024,A-0203,A-0041,473862.46,2024-07-22 12:38:20,IMPS
TXN-02025,A-0187,A-0412,247117.77,2024-07-17 01:34:44,IMPS
TXN-02026,A-0413,A-0305,260835.22,2024-09-08 20:28:35,RTGS
TXN-02027,A-0447,A-0196,186428.04,2024-08-01 03:08:43,RTGS
TXN-02028,A-0312,A-0015,36418.56,2024-05-11 17:46:02,RTGS
TXN-02029,A-0225,A-0427,228387.45,2024-09-15 21:34:44,UPI
TXN-02030,A-0422,A-0041,253752.66,2025-01-16 15:05:48,UPI
TXN-02031,A-0183,A-0389,324246.19,2026-04-11 06:08:29,IMPS
TXN-02032,A-0096,A-0031,187454.37,2026-03-10 01:46:05,UPI
TXN-02033,A-0399,A-0050,384240.62,2026-04-06 22:45:18,Cash Deposit
TXN-02034,A-0214,A-0313,133198.9,2024-01-22 12:29:56,IMPS
TXN-02035,A-0392,A-0078,393725.08,2026-04-10 20:05:16,UPI
TXN-02036,A-0310,A-0420,42239.04,2025-09-01 16:17:35,UPI
TXN-02037,A-0355,A-0068,248547.85,2025-05-21 06:18:10,UPI
TXN-02038,A-0017,A-0482,63440.43,2026-08-28 08:58:18,Cash Deposit
TXN-02039,A-0188,A-0320,469196.04,2024-10-13 04:23:04,NEFT
TXN-02040,A-0416,A-0019,254603.09,2025-02-19 10:53:50,RTGS
TXN-02041,A-0391,A-0422,205151.44,2024-05-05 11:49:09,IMPS
TXN-02042,A-0490,A-0410,221707.91,2025-02-22 02:58:20,UPI
TXN-02043,A-0378,A-0030,105161.04,2025-07-27 14:23:06,UPI
TXN-02044,A-0405,A-0037,381080.84,2026-12-11 14:03:50,Cash Deposit
TXN-02045,A-0447,A-0009,268911.07,2024-05-16 20:37:13,RTGS
TXN-02046,A-0482,A-0436,10488.1,2025-03-04 12:44:10,IMPS
TXN-02047,A-0155,A-0473,309889.6,2025-08-27 13:09:58,UPI
TXN-02048,A-0281,A-0055,74738.48,2025-03-31 03:27:47,IMPS
TXN-02049,A-0462,A-0227,290294.98,2024-01-08 21:01:16,NEFT
TXN-02050,A-0132,A-0422,179259.94,2024-07-30 08:35:28,UPI
TXN-02051,A-0478,A-0176,225064.25,2025-07-23 00:13:45,Cash Deposit
TXN-02052,A-0131,A-0385,325057.24,2026-09-15 03:59:21,Cash Deposit
TXN-02053,A-0355,A-0067,204814.12,2025-07-06 06:59:08,UPI
TXN-02054,A-0098,A-0046,452368.28,2025-08-28 12:07:32,NEFT
TXN-02055,A-0386,A-0316,325205.39,2025-07-30 20:07:37,Cash Deposit
TXN-02056,A-0426,A-0069,382367.44,2024-02-16 16:02:35,IMPS
TXN-02057,A-0374,A-0453,138870.56,2025-12-11 18:51:39,RTGS
TXN-02058,A-0155,A-0028,81227.06,2024-12-28 04:48:42,Cash Deposit
TXN-02059,A-0194,A-0352,48353.12,2024-01-12 04:43:10,UPI
TXN-02060,A-0217,A-0388,63684.64,2026-06-07 17:39:16,NEFT
TXN-02061,A-0230,A-0303,127590.23,2025-01-28 10:19:48,IMPS
TXN-02062,A-0180,A-0456,19600.32,2024-09-08 21:26:08,Cash Deposit
TXN-02063,A-0251,A-0153,366417.25,2024-10-21 02:22:44,UPI
TXN-02064,A-0436,A-0389,208234.01,2025-01-28 00:32:30,IMPS
TXN-02065,A-0152,A-0103,10185.84,2026-09-30 03:44:39,RTGS
TXN-02066,A-0132,A-0086,437751.39,2025-11-10 16:10:43,IMPS
TXN-02067,A-0139,A-0095,491737.7,2025-04-14 16:45:19,IMPS
TXN-02068,A-0108,A-0353,426689.66,2025-06-12 20:35:23,NEFT
TXN-02069,A-0160,A-0268,309533.41,2026-05-08 18:56:23,RTGS
TXN-02070,A-0430,A-0493,81077.03,2025-01-31 06:02:20,IMPS
TXN-02071,A-0435,A-0434,13619.55,2025-03-28 12:15:24,NEFT
TXN-02072,A-0230,A-0479,325696.89,2026-07-02 09:31:22,RTGS
TXN-02073,A-0004,A-0099,127770.86,2025-04-16 18:51:12,UPI
TXN-02074,A-0113,A-0476,170079.9,2026-09-03 00:20:46,Cash Deposit
TXN-02075,A-0451,A-0352,70621.99,2026-10-02 12:11:44,NEFT
TXN-02076,A-0404,A-0043,17257.89,2024-11-24 01:38:36,IMPS
TXN-02077,A-0007,A-0325,331033.67,2024-11-03 07:49:13,IMPS
TXN-02078,A-0069,A-0495,113433.65,2024-04-06 06:50:07,RTGS
TXN-02079,A-0246,A-0328,151204.54,2025-03-07 20:08:05,NEFT
TXN-02080,A-0184,A-0428,63073.96,2024-03-08 01:58:41,IMPS
TXN-02081,A-0340,A-0373,271748.01,2026-04-22 08:44:02,Cash Deposit
TXN-02082,A-0194,A-0213,377857.95,2025-07-27 23:17:56,Cash Deposit
TXN-02083,A-0447,A-0174,365506.03,2026-11-05 13:39:45,IMPS
TXN-02084,A-0316,A-0037,347517.98,2026-09-09 19:44:01,IMPS
TXN-02085,A-0437,A-0356,355015.43,2024-08-21 08:00:16,IMPS
TXN-02086,A-0151,A-0411,124191.03,2025-10-07 11:40:40,NEFT
TXN-02087,A-0306,A-0200,95349.9,2026-10-16 18:06:25,IMPS
TXN-02088,A-0298,A-0160,104890.7,2024-11-15 19:43:11,RTGS
TXN-02089,A-0332,A-0279,197250.71,2026-12-11 23:55:59,Cash Deposit
TXN-02090,A-0487,A-0215,122308.0,2026-03-30 08:21:31,IMPS
TXN-02091,A-0095,A-0406,301808.87,2026-11-14 01:15:46,UPI
TXN-02092,A-0174,A-0133,255568.71,2024-08-18 13:48:12,IMPS
TXN-02093,A-0311,A-0407,3342.97,2026-08-09 16:36:48,IMPS
TXN-02094,A-0347,A-0133,462200.75,2024-08-21 02:34:21,IMPS
TXN-02095,A-0453,A-0017,321677.5,2026-05-27 13:30:59,Cash Deposit
TXN-02096,A-0204,A-0181,464148.55,2024-07-14 06:36:29,Cash Deposit
TXN-02097,A-0248,A-0351,445680.14,2025-07-14 21:44:30,Cash Deposit
TXN-02098,A-0183,A-0412,51130.49,2025-04-07 12:41:09,RTGS
TXN-02099,A-0128,A-0134,82550.73,2026-01-18 15:02:42,RTGS
TXN-02100,A-0111,A-0114,162940.41,2025-09-10 21:52:01,IMPS
TXN-02101,A-0056,A-0172,77853.86,2026-12-25 05:35:23,NEFT
TXN-02102,A-0434,A-0027,200856.47,2025-09-05 17:43:44,IMPS
TXN-02103,A-0291,A-0219,490243.46,2026-07-05 14:51:54,IMPS
TXN-02104,A-0344,A-0391,84302.54,2026-06-05 03:02:57,RTGS
TXN-02105,A-0469,A-0281,386965.61,2025-03-23 08:22:45,IMPS
TXN-02106,A-0133,A-0050,243136.37,2025-10-01 13:54:15,RTGS
TXN-02107,A-0432,A-0197,293748.13,2025-02-23 18:32:28,IMPS
TXN-02108,A-0345,A-0085,321485.66,2024-07-25 10:25:20,NEFT
TXN-02109,A-0474,A-0243,319767.62,2025-03-12 12:20:12,NEFT
TXN-02110,A-0314,A-0025,42480.53,2026-11-29 08:10:50,UPI
TXN-02111,A-0360,A-0201,224117.33,2026-11-20 15:21:27,IMPS
TXN-02112,A-0454,A-0423,262324.15,2025-06-23 16:18:42,Cash Deposit
TXN-02113,A-0427,A-0270,66012.09,2026-07-11 07:15:36,Cash Deposit
TXN-02114,A-0033,A-0273,202260.06,2024-06-26 03:32:10,IMPS
TXN-02115,A-0129,A-0429,492590.87,2024-08-22 19:58:22,Cash Deposit
TXN-02116,A-0386,A-0309,252421.9,2026-10-17 02:59:22,Cash Deposit
TXN-02117,A-0352,A-0030,114527.73,2024-08-21 12:28:55,RTGS
TXN-02118,A-0285,A-0345,476203.08,2026-08-04 09:45:44,UPI
TXN-02119,A-0180,A-0385,289043.58,2025-07-10 02:48:44,RTGS
TXN-02120,A-0413,A-0439,267336.38,2025-09-04 21:54:09,IMPS
TXN-02121,A-0337,A-0404,457611.85,2024-09-05 04:26:51,IMPS
TXN-02122,A-0087,A-0200,65952.31,2024-06-12 11:20:29,Cash Deposit
TXN-02123,A-0159,A-0015,41397.82,2025-08-30 13:01:47,NEFT
TXN-02124,A-0428,A-0086,426164.53,2026-12-08 11:58:51,RTGS
TXN-02125,A-0290,A-0330,230367.53,2025-03-23 23:39:23,RTGS
TXN-02126,A-0060,A-0026,226718.36,2025-04-28 12:35:06,IMPS
