txn_id,sender_account_id,receiver_account_id,amount_inr,timestamp,mode
TXN-00351,A-0484,A-0027,5721.93,2025-03-11 16:48:58,UPI
TXN-00352,A-0304,A-0223,43652.85,2025-08-31 23:13:50,NEFT
TXN-00353,A-0126,A-0018,5786.71,2024-09-08 03:59:23,NEFT
TXN-00354,A-0155,A-0353,27028.92,2023-09-25 22:46:53,NEFT
TXN-00355,A-0398,A-0355,44606.8,2025-11-07 22:50:47,IMPS
TXN-00356,A-0399,A-0238,38987.86,2025-10-07 05:20:56,NEFT
TXN-00357,A-0141,A-0324,29567.2,2024-07-24 14:47:46,IMPS
TXN-00358,A-0062,A-0060,4177.35,2025-01-29 23:23:07,RTGS
TXN-00359,A-0012,A-0301,25997.69,2025-06-08 13:12:53,NEFT
TXN-00360,A-0141,A-0356,33668.49,2025-07-10 00:07:53,RTGS
TXN-00361,A-0197,A-0248,44997.96,2025-12-27 15:56:01,NEFT
TXN-00362,A-0153,A-0293,6073.02,2024-05-20 05:24:54,IMPS
TXN-00363,A-0366,A-0466,38868.37,2025-04-14 23:51:54,RTGS
TXN-00364,A-0208,A-0417,31683.01,2024-09-03 17:47:57,NEFT
TXN-00365,A-0033,A-0266,37752.91,2025-04-17 06:41:50,IMPS
TXN-00366,A-0386,A-0107,43472.81,2023-07-02 06:13:58,RTGS
TXN-00367,A-0442,A-0307,31437.11,2023-01-09 06:29:35,NEFT
TXN-00368,A-0410,A-0161,5975.52,2023-07-20 02:36:29,RTGS
TXN-00369,A-0335,A-0083,4408.03,2024-02-03 20:43:28,IMPS
TXN-00370,A-0044,A-0064,23023.6,2024-07-18 18:29:08,RTGS
TXN-00371,A-0217,A-0484,29788.09,2024-01-21 18:40:39,UPI
TXN-00372,A-0024,A-0485,42587.86,2024-03-31 18:37:35,NEFT
TXN-00373,A-0072,A-0296,22324.71,2024-05-01 03:06:05,UPI
TXN-00374,A-0311,A-0276,23221.27,2025-12-04 15:54:03,IMPS
TXN-00375,A-0340,A-0420,2490.73,2023-02-27 01:32:27,RTGS
TXN-00376,A-0073,A-0154,38595.79,2023-12-01 07:43:11,RTGS
TXN-00377,A-0309,A-0283,10113.78,2024-07-11 18:55:10,UPI
TXN-00378,A-0066,A-0374,28192.92,2023-04-26 12:19:44,UPI
TXN-00379,A-0134,A-0196,29414.72,2023-09-11 16:59:15,NEFT
TXN-00380,A-0234,A-0043,42540.95,2025-11-16 22:42:18,NEFT
TXN-00381,A-0482,A-0356,6874.36,2023-11-13 12:49:53,IMPS
TXN-00382,A-0323,A-0376,12488.29,2025-09-10 12:25:06,RTGS
TXN-00383,A-0366,A-0191,25582.08,2025-10-03 06:39:26,RTGS
TXN-00384,A-0215,A-0421,7330.37,2024-11-04 14:47:28,NEFT
TXN-00385,A-0014,A-0310,11513.65,2024-02-24 14:59:55,IMPS
TXN-00386,A-0273,A-0057,30937.08,2024-09-23 21:54:17,IMPS
TXN-00387,A-0169,A-0328,4459.35,2024-06-02 02:25:40,UPI
TXN-00388,A-0075,A-0445,36015.33,2024-03-01 02:17:30,IMPS
TXN-00389,A-0051,A-0194,44087.09,2023-12-12 05:10:11,NEFT
TXN-00390,A-0488,A-0054,35331.65,2023-07-11 20:32:38,RTGS
TXN-00391,A-0270,A-0373,39460.28,2025-07-03 17:03:48,NEFT
TXN-00392,A-0049,A-0271,16026.06,2025-06-07 19:35:56,UPI
TXN-00393,A-0283,A-0139,27532.28,2023-03-16 12:12:03,RTGS
TXN-00394,A-0163,A-0485,33958.34,2023-10-08 15:57:30,UPI
TXN-00395,A-0413,A-0380,30662.63,2025-04-05 22:32:48,NEFT
TXN-00396,A-0245,A-0304,6176.96,2023-01-15 18:05:28,RTGS
TXN-00397,A-0337,A-0065,6848.82,2025-05-31 16:11:57,UPI
TXN-00398,A-0028,A-0471,32781.16,2024-07-29 00:13:05,RTGS
TXN-00399,A-0348,A-0312,19111.85,2024-12-12 03:31:16,RTGS
TXN-00400,A-0225,A-0182,36031.87,2025-02-19 04:27:48,UPI
TXN-00401,A-0142,A-0488,19535.55,2023-12-22 08:56:38,UPI
TXN-00402,A-0326,A-0440,4368.93,2024-04-19 19:53:12,NEFT
TXN-00403,A-0395,A-0161,38113.43,2025-09-12 22:27:42,IMPS
TXN-00404,A-0040,A-0374,11181.63,2023-05-26 10:54:50,RTGS
TXN-00405,A-0295,A-0030,4264.04,2024-03-20 01:17:33,NEFT
TXN-00406,A-0414,A-0448,975.91,2024-10-20 15:15:18,RTGS
TXN-00407,A-0246,A-0255,23418.01,2025-11-17 07:58:10,IMPS
TXN-00408,A-0208,A-0008,27924.75,2023-01-12 07:48:01,NEFT
TXN-00409,A-0360,A-0274,33860.22,2024-01-15 09:24:51,IMPS
TXN-00410,A-0311,A-0230,43426.81,2025-11-13 20:00:32,RTGS
TXN-00411,A-0090,A-0039,16833.77,2023-07-27 02:29:06,UPI
TXN-00412,A-0488,A-0027,19311.14,2024-08-11 21:40:38,RTGS
TXN-00413,A-0192,A-0058,15539.16,2025-11-20 21:18:36,RTGS
TXN-00414,A-0426,A-0277,38359.58,2023-07-03 02:20:26,UPI
TXN-00415,A-0154,A-0248,13562.75,2023-11-27 23:40:27,IMPS
TXN-00416,A-0378,A-0324,25813.47,2023-12-04 19:36:55,UPI
TXN-00417,A-0476,A-0478,43181.5,2025-03-11 20:18:52,IMPS
TXN-00418,A-0479,A-0238,40215.98,2025-01-28 11:53:35,IMPS
TXN-00419,A-0183,A-0004,27891.1,2024-05-25 09:17:56,UPI
TXN-00420,A-0182,A-0055,729.37,2023-10-17 04:27:44,NEFT
TXN-00421,A-0182,A-0005,5009.53,2025-02-03 08:48:32,RTGS
TXN-00422,A-0044,A-0271,23387.18,2023-08-27 18:44:56,NEFT
TXN-00423,A-0064,A-0468,22189.84,2023-08-30 18:19:18,UPI
TXN-00424,A-0116,A-0241,18093.47,2024-04-09 22:09:06,UPI
TXN-00425,A-0220,A-0457,8607.1,2024-02-23 15:00:18,IMPS
TXN-00426,A-0225,A-0337,37851.41,2023-09-09 09:37:12,RTGS
TXN-00427,A-0182,A-0383,19811.23,2024-07-12 01:18:59,RTGS
TXN-00428,A-0057,A-0098,13178.04,2023-07-27 15:57:50,NEFT
TXN-00429,A-0216,A-0381,15239.0,2023-02-19 02:22:38,RTGS
TXN-00430,A-0342,A-0102,42702.72,2025-10-30 10:03:09,UPI
TXN-00431,A-0061,A-0216,22263.52,2025-02-08 20:05:56,RTGS
TXN-00432,A-0167,A-0385,34515.48,2024-09-13 04:27:31,NEFT
TXN-00433,A-0068,A-0057,43116.7,2023-02-02 20:36:41,RTGS
TXN-00434,A-0080,A-0177,22750.04,2025-11-29 05:41:08,RTGS
TXN-00435,A-0027,A-0348,37427.69,2024-10-29 11:04:26,IMPS
TXN-00436,A-0223,A-0246,13381.26,2025-01-24 20:45:19,IMPS
TXN-00437,A-0390,A-0220,11524.75,2023-08-25 21:27:09,RTGS
TXN-00438,A-0128,A-0144,34619.38,2024-02-14 09:08:15,RTGS
TXN-00439,A-0342,A-0421,19597.57,2025-01-06 04:00:18,IMPS
TXN-00440,A-0359,A-0374,22853.86,2023-10-09 11:11:15,RTGS
TXN-00441,A-0438,A-0303,28486.4,2023-08-20 00:54:39,RTGS
TXN-00442,A-0062,A-0068,18357.1,2024-03-01 10:18:06,RTGS
TXN-00443,A-0476,A-0075,19470.48,2025-08-15 15:34:08,RTGS
TXN-00444,A-0047,A-0443,2767.51,2024-09-24 17:08:23,UPI
TXN-00445,A-0359,A-0325,44115.53,2023-12-11 12:22:48,UPI
TXN-00446,A-0219,A-0246,3230.06,2024-10-25 10:25:44,IMPS
TXN-00447,A-0156,A-0057,12481.45,2024-03-11 19:53:00,UPI
TXN-00448,A-0365,A-0215,11490.1,2023-03-15 21:01:51,RTGS
TXN-00449,A-0021,A-0001,2819.81,2024-05-14 15:35:37,RTGS
TXN-00450,A-0147,A-0242,12967.09,2025-07-31 04:46:21,IMPS
TXN-00451,A-0221,A-0095,11725.71,2025-02-02 04:28:57,UPI
TXN-00452,A-0172,A-0156,5463.02,2025-11-05 04:10:19,IMPS
TXN-00453,A-0350,A-0283,34785.63,2023-07-22 10:14:15,UPI
TXN-00454,A-0185,A-0380,36546.57,2025-07-03 20:11:46,UPI
TXN-00455,A-0122,A-0333,12779.64,2025-06-26 17:17:51,NEFT
TXN-00456,A-0045,A-0455,5233.27,2025-09-04 23:38:48,IMPS
TXN-00457,A-0022,A-0301,43590.69,2025-10-13 12:07:42,RTGS
TXN-00458,A-0099,A-0361,20336.76,2023-06-03 05:28:09,IMPS
TXN-00459,A-0483,A-0280,28045.96,2024-04-13 07:51:19,NEFT
TXN-00460,A-0390,A-0104,24243.31,2023-08-27 17:19:14,IMPS
TXN-00461,A-0066,A-0099,19110.46,2024-01-28 06:49:59,UPI
TXN-00462,A-0459,A-0188,20457.46,2023-07-02 10:04:04,NEFT
TXN-00463,A-0035,A-0248,19145.69,2025-02-21 17:36:49,IMPS
TXN-00464,A-0086,A-0307,12699.61,2023-07-20 07:01:00,UPI
TXN-00465,A-0024,A-0490,25694.78,2025-12-13 18:51:47,RTGS
TXN-00466,A-0380,A-0418,18188.48,2025-11-29 15:15:10,IMPS
TXN-00467,A-0085,A-0225,33907.39,2024-08-19 18:09:56,NEFT
TXN-00468,A-0206,A-0311,12581.49,2023-10-13 22:29:26,IMPS
TXN-00469,A-0082,A-0293,10192.44,2025-12-18 07:40:10,IMPS
TXN-00470,A-0451,A-0476,35683.79,2024-12-08 12:04:14,UPI
TXN-00471,A-0156,A-0437,10304.97,2024-02-22 02:57:06,IMPS
TXN-00472,A-0088,A-0115,2529.75,2024-01-06 01:21:54,UPI
TXN-00473,A-0021,A-0328,7092.21,2024-03-07 11:30:46,RTGS
TXN-00474,A-0139,A-0448,35682.65,2025-09-24 22:53:49,RTGS
TXN-00475,A-0422,A-0108,24289.47,2023-01-03 04:11:39,UPI
TXN-00476,A-0324,A-0310,43763.73,2024-05-19 04:32:37,IMPS
TXN-00477,A-0485,A-0362,39837.39,2024-02-15 04:03:24,RTGS
TXN-00478,A-0210,A-0460,27710.95,2024-05-19 07:16:30,IMPS
TXN-00479,A-0321,A-0418,963.16,2024-07-06 05:22:21,RTGS
TXN-00480,A-0375,A-0144,8364.72,2023-01-25 07:02:42,IMPS
TXN-00481,A-0370,A-0382,31121.13,2025-10-12 16:21:08,UPI
TXN-00482,A-0446,A-0321,28726.6,2025-05-05 18:12:47,RTGS
TXN-00483,A-0419,A-0227,10318.44,2024-02-22 13:20:53,RTGS
TXN-00484,A-0298,A-0323,36444.12,2024-09-06 07:56:40,RTGS
TXN-00485,A-0229,A-0119,32976.63,2024-11-05 01:05:50,UPI
TXN-00486,A-0076,A-0462,21815.81,2025-02-09 10:46:22,RTGS
TXN-00487,A-0236,A-0095,36794.11,2023-10-01 13:52:38,RTGS
TXN-00488,A-0292,A-0252,42479.3,2023-10-08 06:02:49,UPI
TXN-00489,A-0011,A-0159,7749.88,2023-10-04 02:24:49,NEFT
TXN-00490,A-0352,A-0312,8859.24,2023-08-11 22:54:05,IMPS
TXN-00491,A-0219,A-0126,20748.58,2025-09-29 03:46:13,NEFT
TXN-00492,A-0052,A-0371,23941.65,2023-01-19 07:30:29,IMPS
TXN-00493,A-0194,A-0197,1421.86,2023-01-22 01:15:26,IMPS
TXN-00494,A-0068,A-0128,34770.23,2024-02-20 18:57:24,RTGS
TXN-00495,A-0481,A-0322,27183.85,2023-01-15 14:18:52,IMPS
TXN-00496,A-0278,A-0377,36912.36,2023-05-12 23:43:55,RTGS
TXN-00497,A-0072,A-0246,34305.39,2024-11-21 05:40:52,RTGS
TXN-00498,A-0158,A-0170,21811.42,2024-01-14 17:51:11,IMPS
TXN-00499,A-0279,A-0355,12401.82,2025-04-24 11:21:29,IMPS
TXN-00500,A-0011,A-0423,2481.4,2025-04-26 01:43:45,UPI
TXN-00501,A-0053,A-0262,39947.33,2024-10-07 02:56:05,RTGS
TXN-00502,A-0001,A-0468,10481.92,2023-12-19 03:03:42,NEFT
TXN-00503,A-0198,A-0076,16222.29,2024-03-21 14:24:06,RTGS
TXN-00504,A-0472,A-0451,30956.58,2025-12-02 20:30:10,IMPS
TXN-00505,A-0252,A-0087,44589.18,2023-12-15 18:48:14,IMPS
TXN-00506,A-0490,A-0145,16400.2,2025-08-14 10:50:21,UPI
TXN-00507,A-0061,A-0185,41587.72,2023-05-12 17:44:01,IMPS
TXN-00508,A-0310,A-0078,8424.02,2025-04-04 01:45:06,UPI
TXN-00509,A-0308,A-0093,30734.78,2023-08-22 08:36:31,UPI
TXN-00510,A-0320,A-0419,13271.75,2023-06-11 10:30:50,UPI
TXN-00511,A-0470,A-0256,29947.06,2024-02-17 06:51:55,IMPS
TXN-00512,A-0404,A-0002,38846.27,2023-08-19 21:48:38,RTGS
TXN-00513,A-0164,A-0076,17881.68,2025-01-13 05:14:17,IMPS
TXN-00514,A-0058,A-0296,19521.67,2024-03-08 14:20:35,RTGS
TXN-00515,A-0047,A-0166,44767.34,2023-10-10 12:41:31,NEFT
TXN-00516,A-0181,A-0164,22492.19,2025-01-17 15:44:15,NEFT
TXN-00517,A-0309,A-0407,28828.89,2023-08-03 17:15:45,RTGS
TXN-00518,A-0197,A-0215,24945.6,2025-04-16 21:57:10,NEFT
TXN-00519,A-0273,A-0275,37052.49,2024-08-20 11:56:36,IMPS
TXN-00520,A-0298,A-0367,19271.91,2025-06-16 16:47:42,RTGS
TXN-00521,A-0360,A-0045,10966.09,2023-01-05 10:51:22,RTGS
TXN-00522,A-0436,A-0009,16626.73,2025-01-06 05:15:17,RTGS
TXN-00523,A-0472,A-0057,3151.19,2024-06-26 16:37:12,UPI
TXN-00524,A-0435,A-0444,35149.79,2023-08-05 11:19:03,UPI
TXN-00525,A-0236,A-0074,37668.73,2025-05-06 17:25:28,NEFT
TXN-00526,A-0125,A-0108,37338.07,2023-03-28 18:49:22,RTGS
TXN-00527,A-0061,A-0493,31462.24,2023-08-11 06:16:53,NEFT
TXN-00528,A-0376,A-0014,31477.45,2024-10-21 18:17:22,UPI
TXN-00529,A-0028,A-0360,5217.44,2025-06-22 11:53:00,IMPS
TXN-00530,A-0245,A-0429,26929.69,2023-09-03 17:07:27,IMPS
TXN-00531,A-0076,A-0188,6786.85,2024-01-16 15:58:11,IMPS
TXN-00532,A-0007,A-0292,37482.53,2024-10-09 00:03:15,RTGS
TXN-00533,A-0392,A-0094,21404.53,2023-08-06 15:46:07,UPI
TXN-00534,A-0241,A-0211,32653.81,2024-11-20 16:32:12,IMPS
TXN-00535,A-0147,A-0057,7436.99,2025-09-25 00:25:54,IMPS
TXN-00536,A-0310,A-0385,8224.32,2023-09-07 02:14:10,IMPS
TXN-00537,A-0203,A-0427,19351.12,2024-12-06 17:24:05,UPI
TXN-00538,A-0471,A-0293,22833.32,2023-12-20 02:54:43,NEFT
TXN-00539,A-0477,A-0081,12596.33,2023-05-23 19:38:31,NEFT
TXN-00540,A-0487,A-0065,33569.5,2024-09-14 00:05:03,IMPS
TXN-00541,A-0113,A-0201,8674.37,2025-05-18 20:00:08,IMPS
TXN-00542,A-0419,A-0355,21345.41,2024-05-01 12:33:24,NEFT
TXN-00543,A-0424,A-0195,7834.68,2024-07-31 01:42:31,NEFT
TXN-00544,A-0100,A-0139,5323.84,2023-05-01 20:54:50,UPI
TXN-00545,A-0309,A-0399,38174.11,2023-02-13 13:44:14,RTGS
TXN-00546,A-0145,A-0084,24599.77,2023-04-12 11:16:30,RTGS
TXN-00547,A-0306,A-0006,34165.2,2024-04-25 04:49:59,RTGS
TXN-00548,A-0283,A-0104,28908.31,2023-02-20 06:43:17,RTGS
TXN-00549,A-0138,A-0044,43961.51,2025-05-27 09:09:05,IMPS
TXN-00550,A-0289,A-0405,22029.41,2023-03-16 15:23:34,UPI
TXN-00551,A-0048,A-0484,14232.92,2024-07-08 00:50:37,UPI
TXN-00552,A-0491,A-0204,22759.62,2024-05-03 12:22:56,NEFT
TXN-00553,A-0372,A-0183,43836.36,2025-12-27 12:56:40,IMPS
TXN-00554,A-0170,A-0209,40394.75,2025-02-21 06:45:49,IMPS
TXN-00555,A-0258,A-0414,34990.18,2023-02-06 19:03:08,NEFT
TXN-00556,A-0245,A-0301,39162.15,2023-02-28 02:40:55,UPI
TXN-00557,A-0083,A-0078,30865.64,2023-05-03 08:07:09,IMPS
TXN-00558,A-0488,A-0368,10804.87,2023-12-01 23:54:36,RTGS
TXN-00559,A-0394,A-0368,7666.59,2025-02-18 05:44:45,UPI
TXN-00560,A-0230,A-0403,6338.29,2024-03-27 19:21:37,UPI
TXN-00561,A-0320,A-0439,42336.28,2023-03-04 03:47:20,NEFT
TXN-00562,A-0123,A-0107,44866.92,2025-07-31 18:00:58,IMPS
TXN-00563,A-0491,A-0079,25727.09,2025-02-11 20:59:43,IMPS
TXN-00564,A-0413,A-0008,6846.7,2024-04-25 20:34:25,IMPS
TXN-00565,A-0256,A-0049,20738.95,2023-09-21 15:31:55,UPI
TXN-00566,A-0083,A-0035,12965.22,2024-07-18 09:51:34,UPI
TXN-00567,A-0046,A-0037,8473.79,2024-12-16 17:40:30,UPI
TXN-00568,A-0243,A-0132,34460.01,2024-11-17 16:38:47,RTGS
TXN-00569,A-0482,A-0064,43739.79,2025-01-28 11:36:53,IMPS
TXN-00570,A-0187,A-0440,13254.82,2024-09-27 09:51:50,RTGS
TXN-00571,A-0226,A-0188,23305.33,2025-08-28 07:57:55,UPI
TXN-00572,A-0192,A-0043,30857.94,2025-02-24 22:54:03,NEFT
TXN-00573,A-0135,A-0450,39461.37,2025-11-26 07:31:00,IMPS
TXN-00574,A-0318,A-0330,3039.11,2024-01-16 07:25:52,IMPS
TXN-00575,A-0080,A-0437,5185.76,2024-08-06 19:38:53,RTGS
TXN-00576,A-0292,A-0205,38495.4,2023-12-13 11:57:17,NEFT
TXN-00577,A-0448,A-0237,30277.2,2024-06-26 01:21:00,NEFT
TXN-00578,A-0240,A-0329,24312.65,2024-12-23 02:58:33,IMPS
TXN-00579,A-0044,A-0093,33064.13,2024-09-08 15:10:39,NEFT
TXN-00580,A-0103,A-0206,15128.07,2024-05-07 21:14:13,UPI
TXN-00581,A-0310,A-0249,9962.27,2025-01-09 18:44:55,IMPS
TXN-00582,A-0143,A-0233,2203.56,2023-08-30 22:26:58,NEFT
TXN-00583,A-0075,A-0328,9999.42,2025-06-01 16:16:35,IMPS
TXN-00584,A-0308,A-0397,17422.67,2024-07-15 13:25:36,NEFT
TXN-00585,A-0243,A-0110,2906.45,2023-02-05 15:22:01,NEFT
TXN-00586,A-0139,A-0130,28788.08,2023-05-10 20:30:32,RTGS
TXN-00587,A-0036,A-0141,18525.55,2024-04-08 10:48:07,NEFT
TXN-00588,A-0447,A-0215,23852.62,2025-11-06 06:09:09,UPI
TXN-00589,A-0095,A-0426,2891.53,2024-10-27 16:54:59,UPI
TXN-00590,A-0386,A-0153,7821.73,2024-06-26 13:57:45,NEFT
TXN-00591,A-0247,A-0244,24330.03,2023-09-07 14:55:33,NEFT
TXN-00592,A-0182,A-0468,31334.11,2024-08-27 12:06:53,IMPS
TXN-00593,A-0288,A-0401,40273.18,2023-11-05 10:51:09,IMPS
TXN-00594,A-0371,A-0342,26242.78,2023-08-13 15:43:17,UPI
TXN-00595,A-0341,A-0422,42284.12,2024-05-06 16:32:43,IMPS
TXN-00596,A-0078,A-0460,20910.33,2023-08-18 02:41:54,NEFT
TXN-00597,A-0443,A-0163,5555.51,2025-11-12 22:30:08,NEFT
TXN-00598,A-0135,A-0267,32641.73,2024-11-30 22:03:20,RTGS
TXN-00599,A-0325,A-0231,28931.78,2025-06-17 11:27:29,IMPS
TXN-00600,A-0019,A-0112,33683.99,2023-10-19 12:21:28,NEFT
TXN-00601,A-0357,A-0280,34960.11,2025-07-22 12:47:32,NEFT
TXN-00602,A-0111,A-0179,9834.46,2023-10-24 22:55:26,IMPS
TXN-00603,A-0190,A-0417,16688.85,2024-04-14 01:18:20,UPI
TXN-00604,A-0258,A-0420,39115.24,2025-12-22 08:25:58,NEFT
TXN-00605,A-0333,A-0234,18925.39,2024-06-30 09:24:24,UPI
TXN-00606,A-0425,A-0278,19450.29,2024-06-05 16:31:25,IMPS
TXN-00607,A-0475,A-0091,20917.65,2024-08-02 14:58:38,RTGS
TXN-00608,A-0284,A-0305,7738.24,2024-11-08 02:38:28,NEFT
TXN-00609,A-0146,A-0433,29852.45,2025-11-22 18:44:42,NEFT
TXN-00610,A-0325,A-0146,31743.12,2023-06-04 03:22:42,IMPS
TXN-00611,A-0413,A-0429,5119.64,2025-10-06 03:45:36,IMPS
TXN-00612,A-0316,A-0478,18801.95,2025-02-10 03:19:01,IMPS
TXN-00613,A-0325,A-0228,22899.59,2023-02-20 16:44:27,UPI
TXN-00614,A-0437,A-0216,9928.27,2024-12-07 05:49:49,NEFT
TXN-00615,A-0059,A-0101,38607.25,2023-07-13 07:28:49,UPI
TXN-00616,A-0407,A-0468,21145.65,2025-09-28 18:06:05,NEFT
TXN-00617,A-0004,A-0482,17171.65,2023-12-14 20:57:41,UPI
TXN-00618,A-0138,A-0451,29811.34,2024-04-22 12:34:44,NEFT
TXN-00619,A-0345,A-0124,685.01,2024-10-05 23:47:33,IMPS
TXN-00620,A-0008,A-0014,7325.2,2024-08-04 14:51:27,UPI
TXN-00621,A-0172,A-0088,43182.65,2024-10-30 00:17:45,RTGS
TXN-00622,A-0285,A-0201,9073.39,2025-09-28 02:15:15,NEFT
TXN-00623,A-0425,A-0027,36159.26,2025-06-16 15:56:39,NEFT
TXN-00624,A-0066,A-0481,28814.17,2023-09-27 20:38:57,NEFT
TXN-00625,A-0463,A-0163,23518.83,2024-11-10 11:30:47,RTGS
TXN-00626,A-0051,A-0364,36152.15,2025-02-22 08:03:55,IMPS
TXN-00627,A-0324,A-0296,35400.52,2025-09-01 12:07:27,UPI
TXN-00628,A-0429,A-0284,7577.87,2024-05-15 20:06:57,RTGS
TXN-00629,A-0048,A-0014,19965.24,2025-09-03 22:52:20,RTGS
TXN-00630,A-0015,A-0317,31987.13,2023-05-03 08:51:06,NEFT
TXN-00631,A-0013,A-0381,33170.53,2024-12-05 19:23:43,UPI
TXN-00632,A-0096,A-0123,29537.26,2023-12-11 11:38:02,UPI
TXN-00633,A-0100,A-0275,37900.33,2024-08-10 08:50:56,UPI
TXN-00634,A-0338,A-0027,12735.93,2023-08-12 08:06:59,IMPS
TXN-00635,A-0327,A-0297,39078.79,2023-06-22 07:49:36,NEFT
TXN-00636,A-0475,A-0306,5959.45,2023-08-09 08:00:23,UPI
TXN-00637,A-0135,A-0459,8537.93,2023-05-01 04:59:19,NEFT
TXN-00638,A-0433,A-0186,41116.0,2023-11-20 01:46:30,NEFT
TXN-00639,A-0052,A-0252,35897.14,2024-10-04 17:32:11,IMPS
TXN-00640,A-0250,A-0492,28342.88,2023-11-23 16:24:07,NEFT
TXN-00641,A-0193,A-0456,14454.53,2024-12-01 09:58:11,RTGS
TXN-00642,A-0093,A-0153,951.24,2023-10-05 13:33:50,IMPS
TXN-00643,A-0061,A-0176,44721.41,2025-01-21 17:30:33,IMPS
TXN-00644,A-0082,A-0268,33505.51,2023-07-08 21:20:18,RTGS
TXN-00645,A-0311,A-0016,24349.96,2025-03-15 16:15:01,RTGS
TXN-00646,A-0111,A-0444,16737.63,2023-12-04 00:46:21,IMPS
TXN-00647,A-0168,A-0071,10279.37,2025-12-10 08:46:51,RTGS
TXN-00648,A-0138,A-0141,21930.08,2023-05-23 20:53:03,UPI
TXN-00649,A-0363,A-0283,29510.64,2024-12-26 12:39:10,NEFT
TXN-00650,A-0224,A-0263,42612.38,2023-10-27 21:35:01,UPI
TXN-00651,A-0089,A-0102,31074.06,2024-03-12 15:31:29,NEFT
TXN-00652,A-0053,A-0299,35795.32,2025-07-01 18:31:43,UPI
TXN-00653,A-0085,A-0407,9659.52,2025-01-27 19:41:14,NEFT
TXN-00654,A-0453,A-0229,19356.31,2024-02-27 00:44:16,UPI
TXN-00655,A-0319,A-0056,27524.66,2024-10-28 21:56:52,RTGS
TXN-00656,A-0291,A-0181,17141.24,2025-09-09 20:42:30,IMPS
TXN-00657,A-0231,A-0086,40080.51,2025-03-05 08:45:49,UPI
TXN-00658,A-0301,A-0210,13559.57,2025-09-29 02:59:43,UPI
TXN-00659,A-0204,A-0016,5601.92,2024-05-16 06:25:32,NEFT
TXN-00660,A-0405,A-0096,16419.63,2023-04-23 20:13:40,RTGS
TXN-00661,A-0337,A-0191,17052.41,2024-05-03 11:39:13,IMPS
TXN-00662,A-0005,A-0164,31129.01,2024-05-25 21:08:22,RTGS
TXN-00663,A-0239,A-0291,35888.15,2023-12-28 09:46:25,IMPS
TXN-00664,A-0198,A-0146,27280.19,2025-03-30 01:45:56,RTGS
TXN-00665,A-0053,A-0288,12873.16,2025-08-02 08:19:03,IMPS
TXN-00666,A-0294,A-0458,29259.02,2025-11-25 15:43:16,NEFT
TXN-00667,A-0163,A-0417,14745.4,2023-11-03 05:17:15,IMPS
TXN-00668,A-0411,A-0253,22689.97,2024-03-02 06:56:58,NEFT
TXN-00669,A-0062,A-0064,20648.94,2025-07-23 06:57:39,UPI
TXN-00670,A-0303,A-0197,11020.78,2023-02-03 00:57:16,UPI
TXN-00671,A-0010,A-0330,35357.1,2025-06-13 09:50:29,IMPS
TXN-00672,A-0467,A-0237,13154.28,2024-09-17 17:52:29,IMPS
TXN-00673,A-0459,A-0274,41352.53,2023-03-02 18:30:30,UPI
TXN-00674,A-0331,A-0009,3590.71,2023-05-28 18:19:25,NEFT
TXN-00675,A-0371,A-0155,12722.97,2024-06-21 05:16:14,NEFT
TXN-00676,A-0041,A-0285,34970.3,2025-02-06 02:53:30,IMPS
TXN-00677,A-0202,A-0153,31492.33,2024-12-07 04:02:08,NEFT
TXN-00678,A-0435,A-0329,43538.29,2023-07-08 14:36:09,UPI
TXN-00679,A-0481,A-0317,5072.09,2023-12-14 23:51:38,IMPS
TXN-00680,A-0423,A-0006,6673.68,2024-05-16 13:03:26,NEFT
TXN-00681,A-0116,A-0088,4416.74,2024-07-27 00:49:32,IMPS
TXN-00682,A-0479,A-0353,39126.66,2024-02-08 09:51:31,IMPS
TXN-00683,A-0057,A-0025,42647.95,2023-04-27 13:46:30,UPI
TXN-00684,A-0169,A-0353,27767.4,2024-08-12 14:53:26,UPI
TXN-00685,A-0358,A-0088,41656.2,2025-06-25 08:42:43,NEFT
TXN-00686,A-0062,A-0065,14710.3,2023-08-18 21:53:42,NEFT
TXN-00687,A-0327,A-0229,30236.47,2025-03-21 12:45:38,RTGS
TXN-00688,A-0296,A-0245,29926.47,2024-03-11 19:20:56,UPI
TXN-00689,A-0396,A-0375,21980.43,2023-05-23 14:31:43,UPI
TXN-00690,A-0393,A-0152,32156.47,2024-07-02 09:09:19,RTGS
TXN-00691,A-0338,A-0332,33219.44,2023-11-16 20:10:53,IMPS
TXN-00692,A-0039,A-0254,3181.88,2023-01-21 09:27:04,RTGS
TXN-00693,A-0240,A-0420,17635.18,2025-01-27 12:44:41,IMPS
TXN-00694,A-0175,A-0107,36722.8,2025-03-30 16:01:04,UPI
TXN-00695,A-0390,A-0484,14376.23,2024-12-06 07:09:56,RTGS
TXN-00696,A-0435,A-0259,5201.89,2023-07-22 01:00:26,RTGS
TXN-00697,A-0470,A-0187,17658.12,2024-12-03 19:53:00,RTGS
TXN-00698,A-0400,A-0205,8863.93,2024-03-07 14:34:03,NEFT
TXN-00699,A-0085,A-0352,14168.03,2025-06-15 17:09:07,IMPS
TXN-00700,A-0076,A-0237,39490.73,2023-06-21 04:31:23,RTGS
TXN-00701,A-0293,A-0115,218989.52,2024-04-02 03:45:36,UPI
